"","Sample ID_y","Sample ID_x","RCbray"
"9024",0,52,1
"9025",245,52,-0.62
"9026",209,52,0.68
"9027",274,52,-1
"9028",178,52,0.45
"9029",79,52,-1
"9030",38,52,-1
"9031",218,52,0.22
"9032",89,52,-1
"9033",510,52,0.18
"9034",79,52,1
"9035",239,52,-0.27
"9036",285,52,-0.73
"9037",64,52,-1
"9038",1044,52,-0.68
"9039",63,52,-1
"9040",51,52,-1
"9041",0,52,-0.64
"9042",229,52,-1
"9043",297,52,-0.98
"9044",150,52,-1
"9045",225,52,-1
"9046",572,52,-0.31
"9047",71,52,-0.85
"9048",480,52,-1
"9049",231,52,-1
"9050",340,52,-1
"9051",204,52,-1
"9052",375,52,-1
"9053",325,52,-1
"9054",77,52,-1
"9055",274,52,-0.16
"9056",185,52,0.45
"9057",114,52,0.95
"9058",274,52,-0.98
"9059",171,52,-0.29
"9060",404,52,0.12
"9061",134,52,-1
"9062",203,52,-0.97
"9063",90,52,-1
"9064",22,244,-1
"9065",120,244,-1
"9066",60,244,-1
"9067",163,244,-1
"9068",134,244,-1
"9069",211,244,-1
"9070",72,244,-1
"9071",22,244,-1
"9072",241,244,-1
"9073",73,244,-1
"9074",13,244,-0.45
"9075",275,244,-1
"9076",106,244,-1
"9077",126,244,-0.44
"9078",163,244,-1
"9079",107,244,-1
"9080",111,244,-1
"9081",95,244,-1
"9082",117,244,-1
"9083",82,244,-1
"9084",110,244,-1
"9085",102,244,-1
"9086",341,244,-1
"9087",230,244,-1
"9088",271,244,-1
"9089",61,244,-0.91
"9090",108,244,-0.98
"9091",73,244,-1
"9092",212,244,-0.97
"9093",544,244,-1
"9094",106,244,-1
"9095",71,244,-1
"9096",221,244,-1
"9097",216,244,-1
"9098",160,244,-1
"9099",261,244,-1
"9100",326,244,-1
"9101",41,244,-1
"9102",109,244,-1
"9103",72,244,-1
"9104",22,244,-1
"9105",48,244,0.23
"9106",182,244,-1
"9107",55,244,-0.94
"9108",160,244,-1
"9109",106,244,-1
"9110",39,244,-1
"9111",68,244,-0.96
"9112",7,244,-0.99
"9113",27,244,-1
"9114",11,244,-0.78
"9115",56,244,-1
"9116",52,244,-1
"9117",244,244,0
"9118",100,244,-1
"9119",648,244,-1
"9120",52,244,-1
"9121",245,244,-1
"9122",26,244,1
"9123",1,244,1
"9124",548,244,-1
"9125",0,244,1
"9126",0,244,0.97
"9127",0,244,1
"9128",0,244,0.99
"9129",0,244,1
"9130",0,244,1
"9131",0,244,1
"9132",98,244,-1
"9133",199,244,-1
"9134",42,244,-1
"9135",197,244,-1
"9136",95,244,-1
"9137",218,244,-1
"9138",99,244,-0.89
"9139",9,244,-1
"9140",74,244,-1
"9141",53,244,-1
"9142",35,244,-1
"9143",26,244,-1
"9144",215,244,-1
"9145",231,244,-1
"9146",436,244,-1
"9147",108,244,-1
"9148",35,244,-0.82
"9149",226,244,-1
"9150",152,244,-0.41
"9151",10,244,-1
"9152",72,244,-1
"9153",199,244,-1
"9154",442,244,-1
"9155",181,244,-1
"9156",150,244,-1
"9157",185,244,-1
"9158",206,244,-1
"9159",129,244,-1
"9160",730,244,-0.78
"9161",17,244,-1
"9162",86,244,-0.01
"9163",0,244,1
"9164",538,244,-1
"9165",360,244,-0.7
"9166",56,244,0.95
"9167",218,244,-0.99
"9168",185,244,-1
"9169",207,244,-1
"9170",55,244,1
"9171",101,244,1
"9172",38,244,1
"9173",70,244,-1
"9174",43,244,0.91
"9175",74,244,-1
"9176",114,244,-0.68
"9177",288,244,-1
"9178",133,244,-0.96
"9179",18,244,0.05
"9180",51,244,-1
"9181",430,244,-1
"9182",119,244,-1
"9183",198,244,-0.99
"9184",10,244,-1
"9185",131,244,-1
"9186",56,244,-1
"9187",123,244,-1
"9188",308,244,-1
"9189",41,244,1
"9190",87,244,-1
"9191",96,244,-1
"9192",14,244,-1
"9193",101,244,-0.76
"9194",185,244,-1
"9195",0,244,1
"9196",245,244,-1
"9197",209,244,-1
"9198",274,244,-1
"9199",178,244,-1
"9200",79,244,-1
"9201",38,244,-0.74
"9202",218,244,-0.94
"9203",89,244,-1
"9204",510,244,-0.99
"9205",79,244,0.99
"9206",239,244,-1
"9207",285,244,-1
"9208",64,244,-1
"9209",1044,244,-1
"9210",63,244,-1
"9211",51,244,-1
"9212",0,244,-1
"9213",229,244,-1
"9214",297,244,-1
"9215",150,244,-1
"9216",225,244,-1
"9217",572,244,-1
"9218",71,244,-0.99
"9219",480,244,-1
"9220",231,244,-1
"9221",340,244,-1
"9222",204,244,-1
"9223",375,244,-1
"9224",325,244,-1
"9225",77,244,-1
"9226",274,244,-1
"9227",185,244,-0.72
"9228",114,244,0.12
"9229",274,244,-1
"9230",171,244,-1
"9231",404,244,-0.96
"9232",134,244,-1
"9233",203,244,-1
"9234",90,244,-1
"9235",22,100,-1
"9236",120,100,-1
"9237",60,100,-1
"9238",163,100,-1
"9239",134,100,-1
"9240",211,100,-1
"9241",72,100,-1
"9242",22,100,-1
"9243",241,100,-1
"9244",73,100,-1
"9245",13,100,0.39
"9246",275,100,-0.96
"9247",106,100,-1
"9248",126,100,-1
"9249",163,100,-1
"9250",107,100,-1
"9251",111,100,-1
"9252",95,100,-1
"9253",117,100,-1
"9254",82,100,-1
"9255",110,100,-1
"9256",102,100,0.01
"9257",341,100,-1
"9258",230,100,-1
"9259",271,100,-1
"9260",61,100,-1
"9261",108,100,-1
"9262",73,100,-1
"9263",212,100,-1
"9264",544,100,-1
"9265",106,100,-1
"9266",71,100,-1
"9267",221,100,-1
"9268",216,100,-1
"9269",160,100,-1
"9270",261,100,-1
"9271",326,100,-1
"9272",41,100,-0.62
"9273",109,100,0.8
"9274",72,100,-1
"9275",22,100,-0.88
"9276",48,100,0.99
"9277",182,100,-1
"9278",55,100,-1
"9279",160,100,-1
"9280",106,100,-1
"9281",39,100,-1
"9282",68,100,-1
"9283",7,100,-1
"9284",27,100,-1
"9285",11,100,-0.83
"9286",56,100,-1
"9287",52,100,-1
"9288",244,100,-1
"9289",100,100,0
"9290",648,100,-1
"9291",52,100,-1
"9292",245,100,-1
"9293",26,100,1
"9294",1,100,1
"9295",548,100,-1
"9296",0,100,1
"9297",0,100,1
"9298",0,100,1
"9299",0,100,0.58
"9300",0,100,1
"9301",0,100,1
"9302",0,100,0.99
"9303",98,100,-1
"9304",199,100,-1
"9305",42,100,-1
"9306",197,100,-1
"9307",95,100,-1
"9308",218,100,-1
"9309",99,100,-0.57
"9310",9,100,-0.49
"9311",74,100,-1
"9312",53,100,-1
"9313",35,100,-1
"9314",26,100,-1
"9315",215,100,-1
"9316",231,100,-1
"9317",436,100,-1
"9318",108,100,-1
"9319",35,100,-1
"9320",226,100,-1
"9321",152,100,0.91
"9322",10,100,-1
"9323",72,100,-1
"9324",199,100,-1
"9325",442,100,-1
"9326",181,100,-1
"9327",150,100,-1
"9328",185,100,-1
"9329",206,100,-1
"9330",129,100,-1
"9331",730,100,-0.67
"9332",17,100,-0.97
"9333",86,100,-0.57
"9334",0,100,1
"9335",538,100,-1
"9336",360,100,-0.98
"9337",56,100,0.99
"9338",218,100,-0.98
"9339",185,100,-1
"9340",207,100,-1
"9341",55,100,1
"9342",101,100,1
"9343",38,100,1
"9344",70,100,-1
"9345",43,100,0.99
"9346",74,100,-1
"9347",114,100,-1
"9348",288,100,-1
"9349",133,100,-1
"9350",18,100,-1
"9351",51,100,-1
"9352",430,100,-1
"9353",119,100,-0.29
"9354",198,100,-1
"9355",10,100,-1
"9356",131,100,-1
"9357",56,100,-1
"9358",123,100,-1
"9359",308,100,-1
"9360",41,100,1
"9361",87,100,-1
"9362",96,100,-1
"9363",14,100,-1
"9364",101,100,0.75
"9365",185,100,-0.85
"9366",0,100,1
"9367",245,100,-0.98
"9368",209,100,-0.39
"9369",274,100,-1
"9370",178,100,-0.98
"9371",79,100,-1
"9372",38,100,-1
"9373",218,100,-1
"9374",89,100,-1
"9375",510,100,-0.8
"9376",79,100,1
"9377",239,100,-0.99
"9378",285,100,-0.99
"9379",64,100,-1
"9380",1044,100,-1
"9381",63,100,-1
"9382",51,100,-1
"9383",0,100,-0.99
"9384",229,100,-1
"9385",297,100,-1
"9386",150,100,-1
"9387",225,100,-1
"9388",572,100,-0.99
"9389",71,100,-1
"9390",480,100,-1
"9391",231,100,-1
"9392",340,100,-1
"9393",204,100,-1
"9394",375,100,-1
"9395",325,100,-1
"9396",77,100,-1
"9397",274,100,-1
"9398",185,100,-0.98
"9399",114,100,0.85
"9400",274,100,-0.99
"9401",171,100,0.14
"9402",404,100,-0.92
"9403",134,100,-1
"9404",203,100,-1
"9405",90,100,-1
"9406",22,648,-1
"9407",120,648,-1
"9408",60,648,-0.33
"9409",163,648,-0.97
"9410",134,648,-1
"9411",211,648,-1
"9412",72,648,-1
"9413",22,648,-0.72
"9414",241,648,-1
"9415",73,648,-1
"9416",13,648,-1
"9417",275,648,-1
"9418",106,648,-1
"9419",126,648,-0.85
"9420",163,648,-1
"9421",107,648,-1
"9422",111,648,-1
"9423",95,648,-1
"9424",117,648,-1
"9425",82,648,-0.96
"9426",110,648,-0.99
"9427",102,648,-0.74
"9428",341,648,-1
"9429",230,648,-1
"9430",271,648,-1
"9431",61,648,-1
"9432",108,648,-1
"9433",73,648,-1
"9434",212,648,-1
"9435",544,648,-1
"9436",106,648,-1
"9437",71,648,-1
"9438",221,648,-1
"9439",216,648,-1
"9440",160,648,-1
"9441",261,648,-1
"9442",326,648,-1
"9443",41,648,-1
"9444",109,648,-0.57
"9445",72,648,-1
"9446",22,648,-1
"9447",48,648,0.53
"9448",182,648,-1
"9449",55,648,-0.95
"9450",160,648,-1
"9451",106,648,-0.61
"9452",39,648,-0.98
"9453",68,648,-0.6
"9454",7,648,0.02
"9455",27,648,-1
"9456",11,648,1
"9457",56,648,-0.98
"9458",52,648,-0.74
"9459",244,648,-1
"9460",100,648,-1
"9461",648,648,0
"9462",52,648,-1
"9463",245,648,-1
"9464",26,648,1
"9465",1,648,1
"9466",548,648,-1
"9467",0,648,1
"9468",0,648,1
"9469",0,648,1
"9470",0,648,1
"9471",0,648,1
"9472",0,648,1
"9473",0,648,1
"9474",98,648,-0.81
"9475",199,648,-1
"9476",42,648,-1
"9477",197,648,-1
"9478",95,648,-1
"9479",218,648,-1
"9480",99,648,-1
"9481",9,648,0.51
"9482",74,648,-1
"9483",53,648,-1
"9484",35,648,-1
"9485",26,648,-1
"9486",215,648,-1
"9487",231,648,-1
"9488",436,648,-1
"9489",108,648,-1
"9490",35,648,-1
"9491",226,648,-1
"9492",152,648,-0.95
"9493",10,648,-0.2
"9494",72,648,-1
"9495",199,648,-1
"9496",442,648,-1
"9497",181,648,-1
"9498",150,648,-1
"9499",185,648,-1
"9500",206,648,-1
"9501",129,648,-1
"9502",730,648,-1
"9503",17,648,-1
"9504",86,648,-1
"9505",0,648,1
"9506",538,648,-1
"9507",360,648,-1
"9508",56,648,0.78
"9509",218,648,-0.99
"9510",185,648,-1
"9511",207,648,-1
"9512",55,648,1
"9513",101,648,1
"9514",38,648,1
"9515",70,648,-1
"9516",43,648,0.79
"9517",74,648,-0.98
"9518",114,648,-1
"9519",288,648,-1
"9520",133,648,-0.98
"9521",18,648,0.88
"9522",51,648,-1
"9523",430,648,-1
"9524",119,648,-1
"9525",198,648,-1
"9526",10,648,-1
"9527",131,648,-1
"9528",56,648,-1
"9529",123,648,-1
"9530",308,648,-1
"9531",41,648,1
"9532",87,648,-1
"9533",96,648,-1
"9534",14,648,-1
"9535",101,648,-0.91
"9536",185,648,-1
"9537",0,648,1
"9538",245,648,-1
"9539",209,648,-0.94
"9540",274,648,-1
"9541",178,648,-1
"9542",79,648,-1
"9543",38,648,-0.99
"9544",218,648,-1
"9545",89,648,-0.96
"9546",510,648,-1
"9547",79,648,1
"9548",239,648,-1
"9549",285,648,-1
"9550",64,648,-1
"9551",1044,648,-1
"9552",63,648,-1
"9553",51,648,-1
"9554",0,648,-1
"9555",229,648,-1
"9556",297,648,-1
"9557",150,648,-1
"9558",225,648,-1
"9559",572,648,-1
"9560",71,648,-1
"9561",480,648,-1
"9562",231,648,-1
"9563",340,648,-1
"9564",204,648,-1
"9565",375,648,-1
"9566",325,648,-1
"9567",77,648,-0.96
"9568",274,648,-1
"9569",185,648,-1
"9570",114,648,-0.5
"9571",274,648,-1
"9572",171,648,-0.9
"9573",404,648,-1
"9574",134,648,-1
"9575",203,648,-1
"9576",90,648,-1
"9577",22,52,-1
"9578",120,52,-1
"9579",60,52,-1
"9580",163,52,-1
"9581",134,52,-1
"9582",211,52,-1
"9583",72,52,-1
"9584",22,52,-1
"9585",241,52,-1
"9586",73,52,-1
"9587",13,52,0.73
"9588",275,52,-0.88
"9589",106,52,-1
"9590",126,52,-1
"9591",163,52,-1
"9592",107,52,-1
"9593",111,52,-1
"9594",95,52,-1
"9595",117,52,-1
"9596",82,52,-1
"9597",110,52,-1
"9598",102,52,0.4
"9599",341,52,-1
"9600",230,52,-1
"9601",271,52,-1
"9602",61,52,-0.79
"9603",108,52,-1
"9604",73,52,-1
"9605",212,52,-1
"9606",544,52,-1
"9607",106,52,-1
"9608",71,52,-1
"9609",221,52,-1
"9610",216,52,-1
"9611",160,52,-1
"9612",261,52,-0.82
"9613",326,52,-1
"9614",41,52,-0.31
"9615",109,52,0.99
"9616",72,52,-0.96
"9617",22,52,-1
"9618",48,52,1
"9619",182,52,-1
"9620",55,52,-1
"9621",160,52,-1
"9622",106,52,-1
"9623",39,52,-1
"9624",68,52,-1
"9625",7,52,-1
"9626",27,52,-1
"9627",11,52,-1
"9628",56,52,-1
"9629",52,52,-1
"9630",244,52,-1
"9631",100,52,-1
"9632",648,52,-1
"9633",52,52,0
"9634",245,52,-1
"9635",26,52,1
"9636",1,52,1
"9637",548,52,-0.68
"9638",0,52,1
"9639",0,52,1
"9640",0,52,1
"9641",0,52,0.87
"9642",0,52,1
"9643",0,52,1
"9644",0,52,1
"9645",98,52,-1
"9646",199,52,-1
"9647",42,52,-1
"9648",197,52,-1
"9649",95,52,-1
"9650",218,52,-1
"9651",99,52,0.1
"9652",9,52,-1
"9653",74,52,-1
"9654",53,52,-1
"9655",35,52,-1
"9656",26,52,-1
"9657",215,52,-1
"9658",231,52,-1
"9659",436,52,-0.98
"9660",108,52,-1
"9661",35,52,-1
"9662",226,52,-1
"9663",152,52,1
"9664",10,52,-1
"9665",72,52,-1
"9666",199,52,-1
"9667",442,52,-1
"9668",181,52,-1
"9669",150,52,-1
"9670",185,52,-1
"9671",206,52,-1
"9672",129,52,-1
"9673",730,52,0.43
"9674",17,52,-1
"9675",86,52,0.97
"9676",0,52,1
"9677",538,52,-1
"9678",360,52,-0.14
"9679",56,52,1
"9680",218,52,0.28
"9681",185,52,-1
"9682",207,52,-1
"9683",55,52,1
"9684",101,52,1
"9685",38,52,1
"9686",70,52,-1
"9687",43,52,0.97
"9688",74,52,-1
"9689",114,52,-1
"9690",288,52,-1
"9691",133,52,-1
"9692",18,52,-1
"9693",51,52,-1
"9694",430,52,-1
"9695",119,52,0.66
"9696",198,52,-1
"9697",10,52,-1
"9698",131,52,-1
"9699",56,52,-1
"9700",123,52,-0.89
"9701",308,52,-1
"9702",41,52,1
"9703",87,52,-0.99
"9704",96,52,-0.99
"9705",14,52,-0.97
"9706",101,52,0.98
"9707",185,52,-0.16
"9708",0,52,1
"9709",245,52,-0.85
"9710",209,52,-0.83
"9711",274,52,-1
"9712",178,52,-0.19
"9713",79,52,-1
"9714",38,52,-1
"9715",218,52,-0.83
"9716",89,52,-1
"9717",510,52,0.72
"9718",79,52,1
"9719",239,52,0.22
"9720",285,52,-1
"9721",64,52,-1
"9722",1044,52,-0.89
"9723",63,52,-1
"9724",51,52,-1
"9725",0,52,-1
"9726",229,52,-1
"9727",297,52,-1
"9728",150,52,-1
"9729",225,52,-1
"9730",572,52,-0.93
"9731",71,52,-0.98
"9732",480,52,-1
"9733",231,52,-1
"9734",340,52,-0.99
"9735",204,52,-1
"9736",375,52,-1
"9737",325,52,-1
"9738",77,52,-1
"9739",274,52,-0.88
"9740",185,52,0.9
"9741",114,52,1
"9742",274,52,-0.99
"9743",171,52,0.5
"9744",404,52,0.73
"9745",134,52,-1
"9746",203,52,-1
"9747",90,52,-1
"9748",22,245,-1
"9749",120,245,-1
"9750",60,245,-1
"9751",163,245,-1
"9752",134,245,-1
"9753",211,245,-1
"9754",72,245,-1
"9755",22,245,-1
"9756",241,245,-1
"9757",73,245,-1
"9758",13,245,0.45
"9759",275,245,-0.99
"9760",106,245,-1
"9761",126,245,-1
"9762",163,245,-1
"9763",107,245,-1
"9764",111,245,-1
"9765",95,245,-1
"9766",117,245,-1
"9767",82,245,-1
"9768",110,245,-1
"9769",102,245,-0.67
"9770",341,245,-1
"9771",230,245,-1
"9772",271,245,-1
"9773",61,245,-0.61
"9774",108,245,-1
"9775",73,245,-1
"9776",212,245,-1
"9777",544,245,-1
"9778",106,245,-1
"9779",71,245,-1
"9780",221,245,-1
"9781",216,245,-1
"9782",160,245,-1
"9783",261,245,-1
"9784",326,245,-1
"9785",41,245,-0.97
"9786",109,245,0.9
"9787",72,245,-0.95
"9788",22,245,-1
"9789",48,245,1
"9790",182,245,-1
"9791",55,245,-0.99
"9792",160,245,-1
"9793",106,245,-1
"9794",39,245,-1
"9795",68,245,-1
"9796",7,245,-1
"9797",27,245,-1
"9798",11,245,-0.68
"9799",56,245,-1
"9800",52,245,-1
"9801",244,245,-1
"9802",100,245,-1
"9803",648,245,-1
"9804",52,245,-1
"9805",245,245,0
"9806",26,245,1
"9807",1,245,1
"9808",548,245,-1
"9809",0,245,1
"9810",0,245,1
"9811",0,245,1
"9812",0,245,0.99
"9813",0,245,1
"9814",0,245,1
"9815",0,245,1
"9816",98,245,-1
"9817",199,245,-1
"9818",42,245,-1
"9819",197,245,-1
"9820",95,245,-1
"9821",218,245,-1
"9822",99,245,-0.72
"9823",9,245,-0.78
"9824",74,245,-1
"9825",53,245,-1
"9826",35,245,-1
"9827",26,245,-1
"9828",215,245,-1
"9829",231,245,-1
"9830",436,245,-1
"9831",108,245,-1
"9832",35,245,-1
"9833",226,245,-1
"9834",152,245,0.9
"9835",10,245,-1
"9836",72,245,-1
"9837",199,245,-1
"9838",442,245,-1
"9839",181,245,-1
"9840",150,245,-1
"9841",185,245,-1
"9842",206,245,-1
"9843",129,245,-1
"9844",730,245,-0.93
"9845",17,245,-0.99
"9846",86,245,0.87
"9847",0,245,1
"9848",538,245,-1
"9849",360,245,-0.98
"9850",56,245,1
"9851",218,245,-0.97
"9852",185,245,-1
"9853",207,245,-1
"9854",55,245,1
"9855",101,245,1
"9856",38,245,1
"9857",70,245,-1
"9858",43,245,0.77
"9859",74,245,-1
"9860",114,245,-1
"9861",288,245,-1
"9862",133,245,-1
"9863",18,245,-1
"9864",51,245,-1
"9865",430,245,-1
"9866",119,245,-0.74
"9867",198,245,-1
"9868",10,245,-1
"9869",131,245,-1
"9870",56,245,-1
"9871",123,245,-1
"9872",308,245,-1
"9873",41,245,1
"9874",87,245,-1
"9875",96,245,-1
"9876",14,245,-1
"9877",101,245,0.98
"9878",185,245,-0.76
"9879",0,245,1
"9880",245,245,-0.99
"9881",209,245,-1
"9882",274,245,-1
"9883",178,245,-0.78
"9884",79,245,-1
"9885",38,245,-0.9
"9886",218,245,-0.81
"9887",89,245,-1
"9888",510,245,-0.89
"9889",79,245,0.98
"9890",239,245,-0.99
"9891",285,245,-1
"9892",64,245,-1
"9893",1044,245,-1
"9894",63,245,-1
"9895",51,245,-1
"9896",0,245,-0.99
"9897",229,245,-1
"9898",297,245,-1
"9899",150,245,-1
"9900",225,245,-1
"9901",572,245,-1
"9902",71,245,-0.92
"9903",480,245,-1
"9904",231,245,-1
"9905",340,245,-1
"9906",204,245,-1
"9907",375,245,-1
"9908",325,245,-1
"9909",77,245,-1
"9910",274,245,-1
"9911",185,245,-0.04
"9912",114,245,0.9
"9913",274,245,-0.97
"9914",171,245,0.26
"9915",404,245,-0.14
"9916",134,245,-1
"9917",203,245,-1
"9918",90,245,-1
"9919",22,26,1
"9920",120,26,1
"9921",60,26,1
"9922",163,26,1
"9923",134,26,1
"9924",211,26,0.98
"9925",72,26,1
"9926",22,26,1
"9927",241,26,1
"9928",73,26,0.99
"9929",13,26,1
"9930",275,26,1
"9931",106,26,1
"9932",126,26,1
"9933",163,26,1
"9934",107,26,1
"9935",111,26,1
"9936",95,26,1
"9937",117,26,1
"9938",82,26,1
"9939",110,26,1
"9940",102,26,1
"9941",341,26,1
"9942",230,26,1
"9943",271,26,1
"9944",61,26,1
"9945",108,26,1
"9946",73,26,1
"9947",212,26,1
"9948",544,26,1
"9949",106,26,1
"9950",71,26,1
"9951",221,26,1
"9952",216,26,1
"9953",160,26,1
"9954",261,26,1
"9955",326,26,1
"9956",41,26,1
"9957",109,26,1
"9958",72,26,1
"9959",22,26,1
"9960",48,26,1
"9961",182,26,1
"9962",55,26,1
"9963",160,26,1
"9964",106,26,1
"9965",39,26,1
"9966",68,26,1
"9967",7,26,1
"9968",27,26,1
"9969",11,26,1
"9970",56,26,1
"9971",52,26,1
"9972",244,26,1
"9973",100,26,1
"9974",648,26,1
"9975",52,26,1
"9976",245,26,1
"9977",26,26,0
"9978",1,26,-1
"9979",548,26,-0.77
"9980",0,26,0.93
"9981",0,26,-1
"9982",0,26,-0.94
"9983",0,26,1
"9984",0,26,1
"9985",0,26,1
"9986",0,26,1
"9987",98,26,1
"9988",199,26,1
"9989",42,26,1
"9990",197,26,1
"9991",95,26,1
"9992",218,26,1
"9993",99,26,1
"9994",9,26,1
"9995",74,26,1
"9996",53,26,1
"9997",35,26,1
"9998",26,26,1
"9999",215,26,1
"10000",231,26,1
"10001",436,26,0.95
"10002",108,26,1
"10003",35,26,1
"10004",226,26,1
"10005",152,26,-0.77
"10006",10,26,1
"10007",72,26,1
"10008",199,26,1
"10009",442,26,1
"10010",181,26,1
"10011",150,26,1
"10012",185,26,1
"10013",206,26,1
"10014",129,26,1
"10015",730,26,1
"10016",17,26,1
"10017",86,26,-0.5
"10018",0,26,1
"10019",538,26,1
"10020",360,26,0.64
"10021",56,26,1
"10022",218,26,1
"10023",185,26,1
"10024",207,26,1
"10025",55,26,1
"10026",101,26,1
"10027",38,26,1
"10028",70,26,1
"10029",43,26,1
"10030",74,26,1
"10031",114,26,1
"10032",288,26,1
"10033",133,26,1
"10034",18,26,1
"10035",51,26,1
"10036",430,26,1
"10037",119,26,0.97
"10038",198,26,1
"10039",10,26,1
"10040",131,26,1
"10041",56,26,0.98
"10042",123,26,1
"10043",308,26,1
"10044",41,26,1
"10045",87,26,1
"10046",96,26,1
"10047",14,26,1
"10048",101,26,1
"10049",185,26,0.9
"10050",0,26,1
"10051",245,26,0.98
"10052",209,26,1
"10053",274,26,1
"10054",178,26,-0.99
"10055",79,26,1
"10056",38,26,1
"10057",218,26,1
"10058",89,26,1
"10059",510,26,-0.93
"10060",79,26,1
"10061",239,26,1
"10062",285,26,0.57
"10063",64,26,0.89
"10064",1044,26,0.84
"10065",63,26,1
"10066",51,26,1
"10067",0,26,1
"10068",229,26,1
"10069",297,26,1
"10070",150,26,1
"10071",225,26,1
"10072",572,26,1
"10073",71,26,1
"10074",480,26,1
"10075",231,26,1
"10076",340,26,-0.52
"10077",204,26,1
"10078",375,26,1
"10079",325,26,0.95
"10080",77,26,1
"10081",274,26,0.9
"10082",185,26,-0.13
"10083",114,26,-0.71
"10084",274,26,1
"10085",171,26,1
"10086",404,26,0.84
"10087",134,26,1
"10088",203,26,1
"10089",90,26,1
"10090",22,1,1
"10091",120,1,1
"10092",60,1,1
"10093",163,1,1
"10094",134,1,1
"10095",211,1,1
"10096",72,1,1
"10097",22,1,1
"10098",241,1,1
"10099",73,1,1
"10100",13,1,1
"10101",275,1,1
"10102",106,1,1
"10103",126,1,1
"10104",163,1,1
"10105",107,1,1
"10106",111,1,1
"10107",95,1,1
"10108",117,1,1
"10109",82,1,1
"10110",110,1,1
"10111",102,1,1
"10112",341,1,1
"10113",230,1,1
"10114",271,1,1
"10115",61,1,1
"10116",108,1,1
"10117",73,1,1
"10118",212,1,1
"10119",544,1,1
"10120",106,1,1
"10121",71,1,1
"10122",221,1,1
"10123",216,1,1
"10124",160,1,1
"10125",261,1,1
"10126",326,1,1
"10127",41,1,1
"10128",109,1,1
"10129",72,1,1
"10130",22,1,1
"10131",48,1,1
"10132",182,1,1
"10133",55,1,1
"10134",160,1,1
"10135",106,1,1
"10136",39,1,1
"10137",68,1,1
"10138",7,1,1
"10139",27,1,1
"10140",11,1,1
"10141",56,1,1
"10142",52,1,1
"10143",244,1,1
"10144",100,1,1
"10145",648,1,1
"10146",52,1,1
"10147",245,1,1
"10148",26,1,-1
"10149",1,1,0
"10150",548,1,1
"10151",0,1,0.51
"10152",0,1,-1
"10153",0,1,-1
"10154",0,1,1
"10155",0,1,1
"10156",0,1,1
"10157",0,1,1
"10158",98,1,1
"10159",199,1,1
"10160",42,1,1
"10161",197,1,1
"10162",95,1,1
"10163",218,1,1
"10164",99,1,1
"10165",9,1,1
"10166",74,1,1
"10167",53,1,1
"10168",35,1,1
"10169",26,1,1
"10170",215,1,1
"10171",231,1,1
"10172",436,1,1
"10173",108,1,1
"10174",35,1,1
"10175",226,1,1
"10176",152,1,0.85
"10177",10,1,1
"10178",72,1,1
"10179",199,1,1
"10180",442,1,1
"10181",181,1,1
"10182",150,1,1
"10183",185,1,1
"10184",206,1,1
"10185",129,1,1
"10186",730,1,1
"10187",17,1,1
"10188",86,1,1
"10189",0,1,1
"10190",538,1,1
"10191",360,1,1
"10192",56,1,1
"10193",218,1,1
"10194",185,1,1
"10195",207,1,1
"10196",55,1,1
"10197",101,1,1
"10198",38,1,1
"10199",70,1,1
"10200",43,1,1
"10201",74,1,1
"10202",114,1,1
"10203",288,1,1
"10204",133,1,1
"10205",18,1,1
"10206",51,1,1
"10207",430,1,1
"10208",119,1,1
"10209",198,1,1
"10210",10,1,1
"10211",131,1,1
"10212",56,1,1
"10213",123,1,1
"10214",308,1,1
"10215",41,1,1
"10216",87,1,1
"10217",96,1,1
"10218",14,1,1
"10219",101,1,1
"10220",185,1,1
"10221",0,1,1
"10222",245,1,1
"10223",209,1,1
"10224",274,1,1
"10225",178,1,1
"10226",79,1,1
"10227",38,1,1
"10228",218,1,1
"10229",89,1,1
"10230",510,1,0.37
"10231",79,1,1
"10232",239,1,1
"10233",285,1,1
"10234",64,1,1
"10235",1044,1,1
"10236",63,1,1
"10237",51,1,1
"10238",0,1,1
"10239",229,1,1
"10240",297,1,1
"10241",150,1,1
"10242",225,1,1
"10243",572,1,1
"10244",71,1,1
"10245",480,1,1
"10246",231,1,1
"10247",340,1,1
"10248",204,1,1
"10249",375,1,1
"10250",325,1,1
"10251",77,1,1
"10252",274,1,1
"10253",185,1,1
"10254",114,1,0.61
"10255",274,1,1
"10256",171,1,1
"10257",404,1,1
"10258",134,1,1
"10259",203,1,1
"10260",90,1,1
"10261",22,548,-0.7
"10262",120,548,-0.56
"10263",60,548,0.87
"10264",163,548,-1
"10265",134,548,-1
"10266",211,548,-1
"10267",72,548,-1
"10268",22,548,0.81
"10269",241,548,-1
"10270",73,548,-1
"10271",13,548,-0.84
"10272",275,548,-1
"10273",106,548,-1
"10274",126,548,-0.93
"10275",163,548,-1
"10276",107,548,-1
"10277",111,548,-1
"10278",95,548,-1
"10279",117,548,-1
"10280",82,548,-0.9
"10281",110,548,-1
"10282",102,548,-0.32
"10283",341,548,-1
"10284",230,548,-1
"10285",271,548,-1
"10286",61,548,-1
"10287",108,548,-1
"10288",73,548,-1
"10289",212,548,-0.9
"10290",544,548,-1
"10291",106,548,-0.99
"10292",71,548,-1
"10293",221,548,-0.99
